"Category","Outbreak","Location","Continent","Lat","Long","Date","Year","Cases","Fatalities","Impact Scale","Source Citation","Source"
"Measles","Measles","Kenya (Turkana, ex South Sudan)","Africa","3.62682","36.00232","1/2014","2014.0","21.0","0.0","Isolated","Osnide Obare. ""Measles cases detected on sudanese refugees in Turkana."" January 18, 2014.","http://www.standardmedia.co.ke/thecounties/article/2000102611/21-measles-cases-detected-on-sudanese-refugees-in-turkana"
"Measles","Measles","Kyrgyzsten","Asia","42.09098"," 74.15086 ","1/2014-12/2014","2014.0","7031.0","o","Epidemic","World Health Organization. ""WHO/Europe calls for scaled-up vaccination against measles."" February 25, 2015. ","http://www.euro.who.int/en/media-centre/sections/press-releases/2015/whoeurope-calls-for-scaled-up-vaccination-against-measles"
"Measles","Measles","Kyrgyzsten","Asia","40.53","72.8","1/2015-4/2015","2015.0","7400.0","2.0","Epidemic","Schnirring, Lisa. ""http://www.cidrap.umn.edu/news-perspective/2015/04/cdc-details-us-measles-outbreaks-vaccination-gaps."" CDC Weekly Report. April 16, 2015.","http://www.cidrap.umn.edu/news-perspective/2015/04/cdc-details-us-measles-outbreaks-vaccination-gaps"
"Polio","Polio","Laos","Asia","18.436292","104.472330","11/2015","2015.0","4.0","1.0","Isolated","Herriman, Robert. ""Polio: Vaccine-derived case in Laos, return of polio to Myanmar."" Outbreak News Today. November 28, 2015. ","http://outbreaknewstoday.com/polio-vaccine-derived-case-in-laos-return-of-polio-to-myanmar-23604/"
"Measles","Measles","Liberia","Africa","6.428055","-9.429499","1/2010-4/2010","2010.0","1341.0","34.0","Epidemic","UNICEF, ""Measles outbreaks threaten progress in child mortality in west and central Africa,"" April 22, 2010.","http://www.unicef.org/media/media_53399.html"
"Measles","Measles","Liberia","Africa","6.99813","-9.47343","1/2015","2015.0","2.0","0.0","Cluster","Morris, Papa. ""Measles Outbreak In Bong."" The New Dawn Liberia. January 8, 2015.","http://www.thenewdawnliberia.com/news/6299-measles-outbreak-in-bong"
"Measles","Measles","Liberia","Africa","6.51519","-10.30489","4/2015","2015.0","77.0","6.0","Cluster","Singbeh, Ramsey. ""Measles kills 6 in Margibi ."" New Dawn. April 13, 2015.        ","http://www.thenewdawnliberia.com/news/7133-measles-kills-6-in-margibi"
"Measles","Measles","Liberia","Africa","7.49526"," -10.08073 ","5/2015","2015.0","11.0","11.0","Cluster","Star Africa. ""Measles outbreak kills 11 children in northern Liberia."" African Press Agency. May 4, 2014.","http://en.starafrica.com/news/measles-outbreak-kills-11-children-in-northern-liberia-sources.html"
"Whooping Cough","Whooping Cough","Liberia","Africa","4.72589"," -7.74167 ","1/2015-2/2015","2015.0","500.0","0.0","Epidemic","Mills, Veronica. ""Whooping cough outbreak threatens children in Ebola-stricken Liberia ."" International Rescue Committee. March 1, 2015. ","http://www.rescue.org/blog/whooping-cough-outbreak-threatens-children-ebola-stricken-liberia"
"Measles","Measles","Losotho","Africa","-29.60999","28.23361","1/2010-12/2010","2010.0","2857.0","0.0","Epidemic","William j. Moss, Diane E. Griffin. ""Measles."" The Lancet.
January 14, 2012","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext"
"Mumps","Mumps","Macedonia","Europe","41.608635","21.745275","1/2008-6/2009","2009.0","16352.0","0.0","Epidemic","Kuzmanovska, G. ""Mumps outbreak in the former Yugoslav Republic of Macedonia, January 2008-June 2009: epidemiology and control measures.."" PubMed 15, no. 23 (2010).","http://www.ncbi.nlm.nih.gov/pubmed/20546692"
"Measles","Measles","Macedonia","Europe","42.003812","21.452246","3/2011-4/2011","2011.0","678.0","0.0","Epidemic","The Associated Press. ""Macedonia authorities declare measles epidemic."" The Canadian Press, April 12, 2011.","http://news.ca.msn.com/world/cp-article.aspx?cp-documentid=28345933"
"Polio","Type 1 vaccine-derived poliovirus (cVDVP1)","Madagascar","Africa","-20.0000","47.0000","9/2014-12/2014","2014.0","1.0","0.0","Isolated","WHO. ""Poliovirus in South Sudan and Madagascar."" November 14, 2014.","http://www.who.int/csr/don/14-november-2014-polio/en/"
"Polio","Type 1 vaccine-derived poliovirus (cVDVP1)","Madagascar","Africa","-18.76735","46.87134","5/2015","2015.0","8.0","0.0","Epidemic","Polio Global Eradication Initiative. ""Polio this week as of 8 July 2015."" July 16, 2015. ","http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx "
"Polio","Type 1 vaccine-derived poliovirus (cVDVP1)","Madagascar","Africa","-20.937637","44.878710","10/2015","2015.0","1.0","0.0","Isolated","Outbreak News Today. ""Madagascar reports 10th circulating vaccine-derived poliovirus type 1 of 2015."" October 29, 2015. ","http://outbreaknewstoday.com/madagascar-reports-10th-circulating-vaccine-derived-poliovirus-type-1-of-2015/"
"Polio","Type 1 vaccine-derived poliovirus (cVDVP1)","Madagascar","Africa","-20.937637","44.878710","1/2015-10/2015","2015.0","10.0","0.0","Cluster","Outbreak News Today. ""Madagascar reports 10th circulating vaccine-derived poliovirus type 1 of 2015."" October 29, 2015. ","http://outbreaknewstoday.com/madagascar-reports-10th-circulating-vaccine-derived-poliovirus-type-1-of-2015/"
"Measles","Measles","Malawi","Africa","-13.254308","34.301525","6/2010","2010.0","17496.0","82.0","Epidemic","Lilongwe. ""Measles outbreak kills 82, infects thousands in Malawi."" Reuters, June 25, 2010.","http://www.reuters.com/article/idUSTRE65O52F20100625"
"Measles","Measles","Malawi","Africa","-13.254308","36.301525","1/2010-8/2010","2010.0","77000.0","197.0","Epidemic","Lilongwe. ""Measles kills 197 people in Malawi since January."" Reuters, August 15, 2010.","http://www.reuters.com/article/idUSTRE67E0ZK20100815"
"Measles","Measles","Malawi","Africa","-13.28113","34.31228","1/2009-12/2009","2009.0","533.0","0.0","Cluster","William j. Moss, Diane E. Griffin. ""Measles."" The Lancet.
January 14, 2012","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext"
"Measles","Measles","Malawi","Africa","-13.22942","34.32369","1/2008-12/2008","2008.0","19.0","0.0","Cluster","William j. Moss, Diane E. Griffin. ""Measles."" The Lancet. January 14, 2012.","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext"
"Measles","Measles","Malaysia","Asia","4.21048","101.97577","01/2008-12/2008","2008.0","332.0","0.0","Cluster","UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12, 2012.","http://www.unicef.org/media/media_65821.html"
"Measles","Measles","Malaysia","Asia","4.21048","101.97577","01/2009-12/2009","2009.0","56.0","0.0","Cluster","UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12, 2012.","http://www.unicef.org/media/media_65821.html"
"Measles","Measles","Malaysia","Asia","4.21048","101.97577","01/2010-12/2010","2010.0","74.0","0.0","Cluster","UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12, 2012.","http://www.unicef.org/media/media_65821.html"
"Measles","Measles","Malaysia","Asia","4.21048","101.97577","01/2011-12/2011","2011.0","1569.0","0.0","Epidemic","UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12, 2012.","http://www.unicef.org/media/media_65821.html"
"Measles","Measles","Malaysia","Asia","4.21048","101.97577","01/2012-06/2012","2012.0","1223.0","0.0","Epidemic","UNICEF. ""Eighty-six percent decline in measles cases brings Western Pacific Region closer than ever to measles elimination."" September 12, 2012.","http://www.unicef.org/media/media_65821.html"
"Measles","Measles","Malaysia","Asia","4.07899"," 103.14032 ","1/2015-5/2015","2015.0","885.0","0.0","Epidemic","Herriman, Robert. ""Philippines, China see increases in measles during March."" Outbreak News Today. May 15, 2015. ","http://outbreaknewstoday.com/philippines-china-see-increases-in-measles-during-March-82801/"
"Measles","Measles","Malaysia (Kuala Lumpur)","Asia","3.13900","101.68685","1/1/2015-6/30/2015","2015.0","73.0","0.0","Epidemic","The Sun Daily. ""Measles: Recorded cases increased in KL."" July 29, 2015. ","http://www.thesundaily.my/news/1503547"
"Measles","Measles","Malaysia ","Asia","4.210484","101.975766","1/2015-11/2015","2015.0","602.0","2.0","Epidemic","Mustafa, Mushamir. ""Latest Measles Outbreak In Malaysia - Here's What You Should Know To Protect Yourself."" Malaysian Digest.com. November 6, 2015. ","http://www.malaysiandigest.com/frontpage/29-4-tile/577881-latest-measles-outbreak-in-malaysia-here-s-what-you-should-know-to-protect-yourself.html"
"Polio","Polio","Mali","Africa","19.14517","-1.05469","1/2011-12/2011","2011.0","7.0","0.0","Cluster","Global Polio Eradication Initative. ""Case breakdown by country."" August, 2012.","http://polioeradication.org/Dataandmonitoring/Poliothisweek.aspx"
"Measles","Measles","Mali","Africa","17.570692","-3.996166","1/2010-12/2010","2010.0","1990.0","0.0","Epidemic","William j. Moss, Diane E. Griffin. ""Measles."" The Lancet.
January 14, 2012","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext"
"Measles","Measles","Mali","Africa","17.58193","-3.92495","1/2009-12/2009","2009.0","3086.0","0.0","Epidemic","William j. Moss, Diane E. Griffin. ""Measles."" The Lancet.
January 14, 2012","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext"
"Polio","Polio","Mali","Africa","12.6392316","-8.002889200000027","42248.0","2015.0","2.0","0.0","Secondary","World Health Organization. ʺPolio outbreak confirmed in Mali.ʺ September 7, 2015.","http://www.afro.who.int/en/media-centre/pressreleases/item/7988-polio-outbreak-confirmed-in-mali.html"
"Measles","Measles","Mauritania","Africa","21.00789","-10.94084","1/2010-4/2010","2010.0","863.0","9.0","Epidemic","UNICEF, ""Measles outbreaks threaten progress in child mortality in west and central Africa,"" April 22, 2010.","http://www.unicef.org/media/media_53399.html"
"Measles","Measles","Mexico","North America","23.634501","-3.92495","7/2011","2011.0","1.0","0.0","Isolated","Travel Blackboard, ""World Travel Health Alerts – July 27, 2011,"" July 28, 2011.","http://www.etravelblackboard.com/article/121461/world-travel-health-alerts-july-27-2011"
"Measles","Measles","Mexico (Guanajuato)","North America","21.018111","-101.25832","8/2011","2011.0","1.0","0.0","Isolated","El Universal Pulso. ""Measles case in Celaya city in Mexican State of Guanajuato raises concern."" Tropical Medical Bureau, August 6, 2011.","http://www.tmb.ie/exodus/news.asp?title=Measles-case-in-Celaya-city-in-Mexican-State-of-Guanajuato-raises-concern&id=183199"
"Measles","Measles","Mexico (Tamaulipas)","North America","24.26694","-98.836275","7/2011","2011.0","2.0","0.0","Cluster","Latin American Herald Tribune, ""Possible Measles Cases Detected in Mexican Border City,"" July 1, 2011.","http://www.laht.com/article.asp?ArticleId=409700&CategoryId=14091"
"Measles","Measles","Mexico (via Disneyland)","North America","31.74777","-115.66517","1/2015","2015.0","1.0","0.0","Epidemic","California Department of Public Health. ""Measles."" January 21, 2015.","http://www.cdph.ca.gov/HealthInfo/discond/Pages/Measles.aspx"
"Measles","Measles","Mongolia","Asia","46.86250","103.84666","42217.0","2015.0","17850.0","0.0","Epidemic","Herriman, Robert. ""Measles in Asia: Mongolia cases way up; Philippines and Vietnam down significantly."" August 24, 2015.","http://outbreaknewstoday.com/measles-in-asia-mongolia-cases-way-up-philippines-and-vietnam-down-significantly-37715/"
"Measles","Measles","Mozambique","Africa","-18.6657","35.52956","1/2010-12/2010","2010.0","2318.0","0.0","Epidemic","William j. Moss, Diane E. Griffin. ""Measles."" The Lancet.
January 14, 2012","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext"
"Polio","Polio","Myanmar","Asia","21.913965","95.956223","2/2011","2011.0","1.0","0.0","Isolated","Reuter (Africa). ""Polio afflicts child in Myanmar, vaccinations planned."" February 23. 2011.","http://af.reuters.com/article/nigeriaNews/idAFLDE71M0MI20110223"
"Measles","Measles","Myanmar","Asia","23.16056","97.91016","11/2012","2012.0","40.0","0.0","Epidemic","Mizzima News. November 29, 2012.","http://www.mizzimaburmese.com/news/inside-burma/10496-2012-11-29-12-00-29.html"
"Polio","Polio","Myanmar","Asia ","19.81009","93.98784","11/2015","2015.0","2.0","0.0","Isolated","Herriman, Robert. ""Polio: Vaccine-derived case in Laos, return of polio to Myanmar."" Outbreak News Today. November 28, 2015. ","http://outbreaknewstoday.com/polio-vaccine-derived-case-in-laos-return-of-polio-to-myanmar-23604/"
"Measles","Measles","Namibia (Oshakati)","Africa","-17.7836","15.6994","1/2013","2013.0","30.0","0.0","Cluster","Shivute, Oswald, ""Measles outbreak spreads,"" The Namibian, January 30, 2013.","http://www.namibian.com.na/news/full-story/archive/2013/january/article/measles-outbreak-spreads/"
"Measles","Measles","Namibia (Ohangwena)","Africa","-17.59793","16.81784","8/2012-9/2012","2012.0","10.0","0.0","Cluster","The Namibian. ""Measles outbreak in Ohangwena,"" September 27, 2012.","http://www.namibian.com.na/news/full-story/archive/2012/september/article/measles-outbreak-in-ohangwena/"
"Measles","Measles","Namibia","Africa","-22.97238","18.55453","1/2010-12/2010","2010.0","2242.0","0.0","Epidemic","William j. Moss, Diane E. Griffin. ""Measles."" The Lancet.
January 14, 2012","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext"
"Measles","Measles","Namibia","Africa","-22.95764","18.49041","1/2009-12/2009","2009.0","2222.0","0.0","Epidemic","William j. Moss, Diane E. Griffin. ""Measles."" The Lancet.
January 14, 2012","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext"
"Measles","Measles","Nepal (Mahottari)","Africa","26.876192","85.80766","7/2011","2011.0","400.0","0.0","Epidemic","Republica Social Affairs , "" Measles outbreak affects Mahottari ,"" June 28, 2011.","http://www.myrepublica.com/portal/index.php?action=news_details&news_id=32879"
"Measles","Measles","Netherlands","Europe","51.49403","3.84968","5/2013-10/2013","2013.0","2016.0","1.0","Epidemic","Dutch News, ""Measles Kills Teenage Girl in Zeeland."" October 28, 2013.","http://www.dutchnews.nl/news/archives/2013/10/measles_kills_teenage_girl_in.php"
"Measles","Measles","Netherlands","Europe","52.13263","5.29127","12/2011","2011.0","2.0","0.0","Cluster","Scholing, M. ""Two cases of mild IgM-negative measles in previously vaccinated adults, the Netherlands, April and July 2011."" Eurosurveillance 16, no. 48 (2011).","http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=20028"
"Mumps","Mumps","Netherlands","Europe","52.132633","5.291266","12/2009","2009.0","172.0","0.0","Epidemic","Whelan, Jane . ""Ongoing mumps outbreak in a student population with high vaccination coverage, Netherlands, 2010."" Eurosurveillance 15, no. 17 (2010).","http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=19554"
"Measles","Measles","Netherlands (Utrecht)","Europe","52.090142","4.065843","10/2008","2008.0","34.0","0.0","Cluster","Velzen, Evan . ""Measles outbreak in an anthroposophic community in The Hague, The Netherlands, June-July 2008."" Eurosurveillance 13, no. 31 (2008).","http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=18945"
"Whooping Cough","Whooping Cough","Netherlands","Europe","52.43878","6.50164","1/2014-12/2014","2014.0","12868.0","0.0","Epidemic","Herriman, Robert. ""Pertussis cases up significantly in the EU, Netherlands and UK worst hit."" Outbreak News Today. December 15, 2014.","http://outbreaknewstoday.com/pertussis-cases-up-significantly-in-the-eu-netherlands-and-uk-worst-hit-55315/"
"Whooping Cough","Whooping Cough","New Zealand","Australia","-44.55916","170.2002","5/2012-6/2012","2012.0","328.0","0.0","Epidemic","Pertussis (Whooping Cough) Update, Scoop Independent News, July 5, 2012.","http://www.scoop.co.nz/stories/GE1207/S00019/pertussis-whooping-cough-update.htm"
"Measles","Measles","New Zealand","Australia","-43.42101","174.46338","09/2011","2011.0","45.0","0.0","Epidemic","Yalden, Phillipa. ""Measles outbreak spreads."" Sun Live, September 24, 2011.","http://www.sunlive.co.nz/news/16683-measles-outbreak-spreads.html"
